Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
10192_S14_L001_R1_001	0.004508319257880235	0.0022541596289401174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6961658936252445e-05	2.3480829468126223e-05	0.00023480829468126225	0.00037569327149001956	0.0005635399072350293	0.0007513865429800391	0.0009627140081931751	0.0013853689386194472	0.0023559098899686645	0.003694317169651859	0.004750954495717539	0.0055962643565700835	0.011231663428920355	0.024427889590007384	0.01718014022751236	0.012319608527610224	0.01678879306971025	0.0369275178102064	0.045905021610186676	0.05337975232420684	0.06058054002776572	0.0988464651176565	0.08699647317940873	0.10455230667841095	0.12192029354166684	0.14110413121712376	0.12871408020111044	0.12317260444663347	0.1459020473717785	0.17262323130650617	0.27812259810680123	0.6185711445651502	1.53505922647879	6.764780008108327	43.36366795601792	21.99063427981876	5.324653775169217	2.078750005870038	1.619645001166138	2.752595023003024	1.9713252110533115	1.7239546726069175	5.430278373071309	2.256789481839177	0.3371925381054845	0.1236657018654639	0.06395395252801996	0.05896036279446495	0.05424854301452743	0.03400024106984671	0.026071547652776177	0.02265900043674187	0.018972510210246003	0.01479292256491952	0.014636383701798681	0.014080670737719691	0.010582027146968879	0.009000984629448382	0.008429617779057312	0.007224268533026835	0.006089361775400736	0.005486687152385495	0.005392763834512992	0.004688338950469204	0.004101318213766047	0.0031151233761047455	0.0025907181846499257	0.002238505742628033	0.0019880435616346863	0.001674965835393004	0.0014010228249315315	0.0011192528713140166	0.0007122518271998287	0.000532232134610861	0.0003835202146460616	0.00046178964620648236	0.0002974238399295988	8.60963747164628e-05	5.478860209229451e-05	0.00013305803365271524	4.6961658936252445e-05	0.0	3.1307772624168295e-05
10192_S14_L001_R2_001	0.004505527366893966	0.002252763683446983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.346628836923941e-05	2.346628836923941e-05	0.0	9.386515347695763e-05	0.00017208611470775567	0.0007509212278156611	0.005272092786955795	0.005295559075325035	0.002784666219816408	0.003817182908062944	0.00821320092923379	0.018029931563699	0.018960761002345478	0.02173760512603879	0.027127029354840765	0.031171053050473	0.03918087948050663	0.0479650934267251	0.057930443887528986	0.07239349961910427	0.0840171344580013	0.09255886342440471	0.09004014847277281	0.09148723625554243	0.09522619820237432	0.10742866815437828	0.10456578097333133	0.09183140848495758	0.1243947946453379	0.22001991974998722	0.45388494963783144	1.668155863400296	9.871500951518385	31.103517072545678	25.42235994673857	11.699063311811276	6.969206050203697	4.573642179933772	2.999711286432086	1.7987457581750663	0.8981487210442679	0.40419899506402795	0.19080439073028455	0.11995966614355177	0.08567541883609338	0.05630344789392841	0.040213396168753204	0.03628670391496717	0.030631328417980504	0.024733467941178346	0.021236990974161686	0.016183916878652116	0.010145258671634497	0.0073371261634488545	0.006992953934033343	0.005373780036555824	0.003832827100309103	0.002948930238401086	0.002252763683446983	0.0013845110137851251	0.000985584111508055	0.000915185246400337	0.0006101234976002247	0.00046932576738478813	0.0002815954604308729	0.0003519943255385911	0.0002815954604308729	0.00037546061390783054	0.0002581291720616335	0.0004223931906463093	0.0002581291720616335	4.693257673847882e-05	0.00016426401858467586	0.00011733144184619703	7.039886510771822e-05	9.386515347695763e-05	9.386515347695763e-05	0.00011733144184619703	0.00014079773021543644	2.346628836923941e-05	2.346628836923941e-05	7.039886510771822e-05	0.00012515353796927682
10224_S58_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041584767776795277	0.00041584767776795277	0.0008316953555359055	0.0012475430333038584	0.0008316953555359055	0.003326781422143622	0.0029109337443756697	0.001663390711071811	0.002079238388839764	0.0027723178517863514	0.018020066036611288	0.009980344266430866	0.0076238740924124675	0.007346642307233832	0.008871417125716326	0.013722973366342442	0.15275471363342766	0.22968653402049857	0.05156511204322611	0.059050370243049294	0.15081409113717723	0.07568427735376748	0.04560462866188547	0.08732801233127016	0.3836887906872314	0.7234363434236477	0.5126015707952963	1.3680002439639838	2.959033459104134	5.866779037950313	5.868581044554041	7.84912491787013	10.208228793847615	11.353473298420582	11.520782680775914	14.017116290416812	10.344626832155408	6.722870790582003	3.3642077131427106	1.8469181528600707	0.9599150561810247	0.9978958107504972	0.9059934739637789	0.5142649615063677	0.3890948104982159	0.15538841559262503	0.057664211317156114	0.032990582436257576	0.019960688532861735	0.01829729782178992	0.024535012988309214	0.011227887299734726	0.009564496588662914	0.010118960159020186	0.005406019810983386	0.003326781422143622	0.00457432445544748	0.006792178736876562	0.00637633105910861	0.00512878802580475	0.0067921787368765635	0.0022178542814290814	0.0018020066036611286	0.001940622496250446	0.002356470174018399	0.00041584767776795277	0.0015247748184824934	0.0	0.00041584767776795277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10224_S58_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034092991475331595	0.011648438754071625	0.006818598295066319	0.00255697436064987	0.00042616239344164494	0.00042616239344164494	0.001278487180324935	0.0018467037049137945	0.002699028491797085	0.00255697436064987	0.005256002852446955	0.016762387475371367	0.026564122524529207	0.1505773790160477	0.18779556137661765	0.09503421373748698	0.08878383196700951	0.08750534478668456	0.053696461573647214	0.04460499718022548	0.04957689177037802	0.09886967527846166	0.20299535340937003	0.4507377581301133	0.7741950147523214	1.086145886751606	1.7151615794714752	3.0011776287472096	4.59417265543208	5.222051915102771	7.065914537393625	10.546382804631534	13.409625872034791	14.656150872851606	13.370703040100457	9.29133455594589	5.327882242807445	2.722183315174081	1.4711125821605586	1.019664553374709	0.9607120889486148	0.8621265219324479	0.5464822425233361	0.329707638392686	0.1858068035405572	0.10057432485222821	0.04815635045890588	0.022160444458965537	0.01576800855734086	0.014915683770457575	0.010654059836041124	0.008097085475391255	0.00511394872129974	0.002983136754091515	0.002130811967208225	0.002130811967208225	0.00255697436064987	0.002983136754091515	0.002130811967208225	0.0008523247868832899	0.001278487180324935	0.0	0.0	0.00042616239344164494	0.0008523247868832899	0.0008523247868832899	0.00042616239344164494	0.00042616239344164494	0.0	0.0	0.0008523247868832899	0.0	0.00042616239344164494	0.0008523247868832899	0.0008523247868832899	0.00042616239344164494	0.0
10354_S75_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004940125676797223	0.0014820377030391667	0.0029640754060783333	0.004610783965010741	0.006257492523943148	0.01514971874217815	0.021571882122014538	0.022724578113267224	0.026347336942918523	0.026017995231132043	0.0339221963140076	0.05944617897745987	0.07871266911696909	0.06043420411281935	0.06850307605158813	0.5183838543519264	0.7247164367861461	0.14820377030391668	0.24947634667825883	1.0128904345993026	0.5035634773215348	0.23004518568285648	0.22395236401480662	0.2598506105995335	0.3202848147123534	0.34712616422295156	0.6087881542373113	3.742968554453356	46.876523205416866	22.171942720889568	5.270126072007281	3.4615460617318092	3.4419502298805154	2.043729992491014	1.8951968804753132	1.6493432926267122	1.8823525537156813	0.8656746894307584	0.2896560355162103	0.14556903660962486	0.15693132566625845	0.22494038915016681	0.1020959306538093	0.05961084983335315	0.046601852217787135	0.01976050270718889	0.01729043986879028	0.014326364462711945	0.0054341382444769454	0.006092821668049907	0.005269467388583704	0.0044461131091175	0.003458087973758056	0.00642216337983639	0.002634733694291852	0.002634733694291852	0.0016467085589324073	0.000658683423572963	0.0014820377030391667	0.0021407211266121296	0.0011526959912526852	0.0009880251353594446	0.0009880251353594446	0.0	0.0	0.0	0.0	0.0004940125676797223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10354_S75_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007796675692401654	0.024364611538755177	0.009420983128318666	0.0021115996666921143	0.005035353051342734	0.007309383461626552	0.015106059154028201	0.03167399500038172	0.04223199333384229	0.022577873359246457	0.021278427410512845	0.046780054154409924	0.09161093938571946	0.4627651884927598	0.5355341616218409	0.38366141636359946	0.5025607206727273	0.5944965215456263	0.39633101436375257	0.3144659195935337	0.18484618620735568	0.15300976046338244	0.20433787543835957	0.21716990418210413	0.2543665444646036	0.6578445115463887	3.1120106164733823	13.623066465035889	26.341718549753423	19.719254702776116	11.29429689416175	6.938554074006702	4.875358768904912	3.3738489751432224	2.1920028847700066	1.296197333861775	0.6721384169824592	0.350525544670891	0.2129467048487202	0.16421748177120982	0.1577202520275418	0.1580451135147252	0.11110262861672357	0.06740875859055595	0.04466845448771781	0.03151156425679001	0.019816550718187536	0.011207721307827377	0.00877126015395186	0.006822091230851447	0.003898337846200827	0.0034110456154257235	0.0029237533846506202	0.00048729223077510336	0.0009745844615502067	0.0019491689231004134	0.00048729223077510336	0.0009745844615502067	0.0019491689231004134	0.0014618766923253101	0.00048729223077510336	0.0009745844615502067	0.0014618766923253101	0.00048729223077510336	0.0014618766923253101	0.00048729223077510336	0.00048729223077510336	0.0	0.0	0.0	0.0	0.0	0.00048729223077510336	0.00048729223077510336	0.0014618766923253101	0.0	0.0012994459487336088
10530_S40_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047812498505859987	0.0	0.0	0.0009562499701171997	0.00047812498505859987	0.0014343749551757998	0.002390624925293	0.0028687499103515995	0.0009562499701171997	0.003824999880468799	0.0052593748356445985	0.006215624805761799	0.009562499701172	0.013387499581640795	0.08781562225576293	0.1080562466232438	0.019124999402344	0.03219374899394573	0.15682499509922068	0.06645937292314533	0.03362812394912152	0.03187499900390667	0.026934374158301133	0.050681248416211584	0.15730312008427932	0.654553104545223	8.12238724617553	66.60185416869182	15.50304326552989	3.7693780072069702	1.6901718221821536	0.9242155961182729	0.542671858041511	0.3534937389533248	0.2522906171159209	0.3418593643168999	0.16734374477050984	0.051796873381348314	0.029165624088574597	0.026774999163281597	0.018328124427246326	0.014184374556738464	0.013068749591601734	0.014343749551757998	0.012431249611523596	0.012271874616504065	0.01115624965136733	0.012590624606543128	0.007968749750976665	0.0074906247659180655	0.005896874815722733	0.004303124865527399	0.003984374875488333	0.0019124999402343995	0.0028687499103515995	0.0009562499701171997	0.00047812498505859987	0.00047812498505859987	0.0009562499701171997	0.0	0.0009562499701171997	0.0009562499701171997	0.00047812498505859987	0.00047812498505859987	0.00047812498505859987	0.0006374999800781332	0.0006374999800781332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10530_S40_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117820324005891	0.00117820324005891	0.0	0.00044182621502209137	0.001325478645066274	0.00044182621502209137	0.00044182621502209137	0.0010309278350515464	0.002650957290132548	0.0030927835051546395	0.00235640648011782	0.004123711340206186	0.005596465390279823	0.07025036818851252	0.08055964653902806	0.06848306332842417	0.07363770250368193	0.08865979381443313	0.04359351988217966	0.03711340206185567	0.016494845360824746	0.01590574374079529	0.02326951399116348	0.031516936671575846	0.05787923416789398	0.17319587628865962	1.307069219440356	12.552871870397626	45.35891016200293	25.725625920471305	7.995287187039765	3.0356406480117815	1.4238586156111934	0.7655375552282769	0.4300441826215024	0.23107511045655374	0.13136966126656852	0.07128129602356408	0.046539027982326946	0.027835051546391754	0.016494845360824743	0.015169366715758472	0.013402061855670102	0.007952871870397645	0.006038291605301915	0.003534609720176731	0.004418262150220914	0.0017673048600883655	0.001325478645066274	0.003976435935198822	0.0008836524300441827	0.001325478645066274	0.0017673048600883655	0.00044182621502209137	0.0017673048600883655	0.00044182621502209137	0.0008836524300441827	0.00044182621502209137	0.00044182621502209137	0.0	0.00044182621502209137	0.001325478645066274	0.0017673048600883655	0.0008836524300441827	0.0008836524300441827	0.0008836524300441827	0.0	0.0	0.00044182621502209137	0.0008836524300441827	0.00044182621502209137	0.0	0.0	0.0	0.0	0.00044182621502209137	0.0017673048600883655
10812_S91_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005323849782254571	0.0	0.0	0.0021295399129018285	0.002661924891127286	0.0005323849782254571	0.002661924891127286	0.003194309869352743	0.005678773101071543	0.00958292960805823	0.007630851354564885	0.0	0.0010647699564509143	0.01561662602794674	0.01597154934676371	0.020053167513158884	0.03691202515696504	0.1529719504101148	0.06725796891581601	0.018988397556707972	0.03212056035293593	0.03779933345400746	0.04010633502631778	0.10913892053621872	0.4418795319271296	5.634052762900604	52.48694769495048	15.352563078746831	3.4587277418713827	1.6587341304911172	1.1148141444041066	1.0665445730449976	1.164858332357298	1.6567820522376504	10.29295370735173	4.320304098299213	0.43744299044192003	0.11570500193433284	0.04915687965615054	0.022005245766652238	0.01916585921611646	0.010647699564509143	0.016503934324989176	0.012777239477410973	0.012422316158594002	0.014906779390312798	0.004968926463437601	0.004436541485212143	0.006743543057522457	0.005501311441663057	0.0017746165940848572	0.004259079825803657	0.004968926463437599	0.006388619738705486	0.006388619738705486	0.002661924891127286	0.0012422316158593998	0.0024844632317187997	0.0028393865505357717	0.0007098466376339429	0.0010647699564509143	0.0005323849782254571	0.0	0.0	0.0005323849782254571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
