Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	297	300
10192_S14_L001_R1_001	31.625129977833627	32.905826298516565	33.74831244335756	33.677992907136655	33.714528708290715	34.64700982800136	28.58184018831543	24.1847558297625	25.56647827391318	22.69580374969396	32.566267425336996	36.53499399837052	36.69931306499409	36.367052950704505	35.77163083111934	35.51477791007231	36.0755971209957	35.68921409455367	35.640444035479184	36.8094468555206	35.43145343944214	35.97062624188446	35.281203721303484	35.5932155970158	34.89437089453223	35.48990875558874	35.432683464889166	34.615770179065315	34.79587651278932	34.66713298269981	33.44685491840262	33.227309395061084	33.26895572094533	33.36232407925503	33.18949886978052	32.78007726243317	33.12351500096365	32.89585608263714	32.597122961867655	32.35687352953118	31.77166064633301	31.441779257405955	31.478285257358817	30.639376615022847	31.249333554104602	29.69893099830606	29.75364079918196	29.54573570193917	30.145334730821197	28.551391558755235	28.56140515616791	28.87037884649191	29.931455555286977	27.063191310285823	26.758321640286788	25.599948023310706	25.568743283085574	28.044472218530196	24.7878845288543	24.4981541773936	26.05121827036067	26.10618310539549	25.184219516730174	26.556334868094268	25.68206576357021	23.906875319398853	24.739713783178527	25.40591438451093
10192_S14_L001_R2_001	33.37712333701258	33.025808417453845	33.65870054455109	33.575579935466415	33.450015000155176	37.498963155418224	34.56679739947153	33.10588730228244	36.33320187951787	36.29177123148923	36.327799065006005	36.894531698917255	35.75391406870354	35.53231886097881	35.64639020142607	35.29060907764481	35.706430112736896	35.97501135610908	34.13622382968404	33.8607262654597	34.569193495176954	33.680334429416924	35.35993877000435	34.963443265926045	32.80995094499732	34.42235447322075	33.90304200801795	33.91537564858558	34.62606851543252	32.926851218335784	33.654390238353	33.277398070176744	31.983815076693038	33.364385676892695	29.773476737155107	31.53769167657805	31.200546293119668	30.965621332165348	29.690069593573206	30.97878253829371	31.05897332520791	30.19531098624405	28.275433777676504	29.214070831177594	29.69322672941841	29.029311275513503	26.351851339273555	27.27429373819545	25.158211300384995	26.12122689965863	27.048884964619266	24.79043442497126	21.791472594508594	25.767603021770146	20.15539537070594	19.758068874431395	20.179465432907342	21.8780026691094	20.77432725741161	17.857977533163968	18.18804539178379	17.440997811004745	15.933828627751055	14.009854119296023	16.53525972714549	14.69767927535425	16.34784066161206	14.579400145302165
10224_S58_L001_R1_001	31.65832677771317	32.77654456111548	33.456453580508715	33.24483246115083	33.742039196908024	35.18924080217989	28.981815279725463	23.48931718940612	25.651537435441394	21.989688864566585	32.17348337152695	36.655747853746966	36.674222161416466	36.59557182109428	36.6366727092383	36.26776003009884	36.847114957074936	36.2169807663805	36.35081460706183	37.180245351210225	35.688646805987844	36.31302459212642	35.96107329753395	35.9192735232753	35.5419502684954	36.054117499515456	36.010792260947895	34.707073229127474	35.26007000262225	34.663133472426495	34.03009428691954	33.97936318161017	33.763296298618755	33.881544398903216	33.8996449292968	33.95362049504612	33.81638001694487	33.44803256445048	33.68466656987255	33.768807762098945	33.28689036390474	33.054882763573815	33.2130331611992	32.69064483204944	32.61502460385793	32.36005564741927	32.51156218332505	32.220309506431896	31.41185295491176	31.744838085745993	31.55919220499198	31.648026566657315	31.105227573055913	30.341009175491553	31.2047645947812	30.95168247582662	30.353042078565455	30.537614292519674	30.291170995169562	30.141769766702264	29.877703990264706	29.512049749298388	28.822799025698295	28.015693842147822	28.487949134580457	26.935363237509613	27.18123580622023	27.07980739865099
10224_S58_L001_R2_001	30.974085348473967	31.608372952081268	33.708827855115096	33.81641983331623	32.58453899738915	36.5634070983115	34.427529044247585	33.27441255942812	36.68845412776049	35.83489072066217	35.31941489664922	36.4924342442795	35.562041249102165	34.96003351917092	35.46126597576131	35.32373020487738	35.13726214499892	35.876008710424	34.78455723911482	33.54923783789947	34.072468675536705	33.92645164232537	35.18115515727788	34.302088677588905	32.641390475538984	34.30758969798543	33.78489585114752	34.086940064530104	34.36839050974222	33.95409469735837	34.807739052114336	33.893595186702804	31.95563244993473	33.45346794283467	31.829912493864118	32.28883238892246	31.192945218076936	32.054632703493915	30.39865464485166	31.72800785693646	30.068108015696662	30.658521049710195	29.94472673898709	28.802471219473254	29.209985231983303	30.52628419663414	26.784327544926338	29.26892505245872	28.350608609334245	27.920235354119523	28.15708891854404	26.961508289151745	25.51565872376505	24.743390475095012	24.575216391553173	22.78408260357224	25.04527224498547	24.27847720139797	23.146289819013987	22.292113811597726	22.662617244442334	18.763623153614077	17.254271846694877	16.1292248991755	20.0315259708268	16.921818203814563	18.227576126100892	18.3878397815173
10354_S75_L001_R1_001	32.819710477244726	33.26450414121647	33.780848273998956	33.806571916160955	33.75689049661652	35.15158763103969	28.625010707202488	23.46305191510671	25.59636152786838	21.987312129777884	32.35828605691619	36.851431470609555	36.94405371391673	36.67145822214315	36.6276621399909	36.001230834107545	36.562512272101316	36.2706415655805	36.44075221064007	37.1541451972115	35.637113714534216	36.37129660134681	35.67252217229155	35.75071491638444	35.47233108864963	36.215870484825324	35.979905642971985	35.35555335916291	35.530590917477134	35.65524079392277	34.87933686076316	34.89601212822011	34.67404757203035	34.65726711430624	34.815971375668	34.634148231386874	34.66470255307647	34.63516741365674	34.45675386961741	34.16251273091586	33.896661610930686	34.10380720869495	34.20831868134222	33.69859591520195	33.98603483347813	32.975887966682926	33.13209200359541	33.12660952452439	32.95661074620864	31.54940664232774	32.36867701948208	31.876701093464373	33.06766991934672	31.36677874572943	31.902424173885077	31.196020206004096	31.32968203482519	31.633456774645843	31.086286927367723	31.230758869283495	31.385018604952034	30.78399635789329	30.462472006455688	30.70202788232428	30.2358044877039	29.150138617675147	29.82471272726455	28.712730486595355
10354_S75_L001_R2_001	30.072776031680142	29.59207864687317	33.49458709732682	33.69354998122122	32.823927467763085	37.10746077869366	34.09949462004256	32.465970863231135	36.201585324872994	35.2528652473858	34.77586958956822	36.07137124671371	34.96782304453537	34.29869207403454	34.87206968576832	34.94465463506559	34.83815322171486	35.11730710299433	34.1110894403226	33.558671902797734	33.491494801207125	33.17770778698787	33.88548027885034	33.763667751670326	31.76113885850586	33.05240963061555	33.74572002767436	33.46114716831944	34.19369815174777	32.79520181933678	33.970380327350355	32.91192619128258	31.635134686517063	32.519922245651024	31.298670268845548	31.479501370682744	30.882671569208817	31.40552322324236	30.15902342663035	31.529726969219876	30.9136851534228	30.996801217405938	29.27559805079691	29.109497484516634	29.116856877142617	29.724919776977288	27.48761560062735	28.167617870870128	27.045301847809675	27.793571978591388	28.0011430203432	25.169034939434685	23.436256646067722	23.943077997944364	23.075304321928606	22.326360472825396	23.180331404946006	23.333646091175066	21.608999955533875	20.850320531904337	20.52532530127468	18.35436913468158	15.746038675145183	15.216657639662538	18.16287618829339	15.528041295145655	17.50722450667384	16.214632827055183
10530_S40_L001_R1_001	31.430292920219777	33.150391376876684	33.81603536973741	33.55219136054501	33.85109597190952	34.84998775124529	28.144301995963744	22.30786370052378	24.779650735508557	21.561920371428904	32.35028872064673	36.8290785436814	36.89316402832379	36.665821308167004	36.722247238197454	36.4071031111837	36.95026772278151	36.09119691531527	36.40596692816938	37.27748840736096	35.97183469917466	36.33880253142407	36.07842515092303	34.55011461401615	35.32804806206072	36.31428504768293	35.81197701886903	34.8112782525008	35.44016915045641	35.60744611974686	34.84952842019307	35.17179037008953	35.08969290442999	34.93371985184753	34.60415977202315	34.833805790812164	35.05270699158013	34.83180298991501	34.83628811716282	34.528806752945606	34.50305936152962	34.33824114418371	34.600419969552206	34.25909554890604	34.53902536286644	33.33256739743308	33.62645797077677	33.81567707877621	33.726487590048706	32.90345212057495	33.779607945895904	33.7035690742055	34.25898753318945	31.803619038079074	32.12708710110262	31.650631413412718	32.50216016727098	33.102111422920515	32.431562744295505	32.0147109617494	32.420139866222506	31.923115431292008	31.49340630488182	32.05804772740533	32.148774838134194	30.00139208444258	30.209138531991375	27.408043057274554
10530_S40_L001_R2_001	33.63291648682384	32.4960629002718	33.716890449470974	33.56208952089871	33.76089264258134	37.21268504368722	35.050225727051085	34.81560957969273	37.06396766328756	36.3797137291042	35.70025897367101	36.77799540380062	36.094405235467725	35.364475111696976	36.02140732358877	36.277697934043374	35.8968806504672	35.895348385868694	35.692605791944935	34.42667677680889	34.81049782729155	34.47753973577532	35.992637872203915	35.109783312432555	34.06318644463239	35.42628364781708	35.27126717022952	34.81751932106506	35.734301962728566	34.795240456122954	35.459185161422035	34.5950106448132	33.9967289801394	34.09298492227829	34.07504346181359	33.442073213410794	32.45135658360655	33.21732120879826	32.319675911238036	34.26171183257312	31.734639119935604	32.52982349715939	32.150462547100474	32.279869576883144	33.39180853565448	33.41031579498964	30.672496773720628	31.55152388340906	31.160448683178437	32.11234094786401	31.85742744386177	29.76574411939007	27.790640477426656	27.633665199424893	27.389621496744684	25.205729769798346	27.83475023108158	26.540177591676308	25.999067520971373	25.5826322360821	23.686305689588373	22.767765875516346	18.959648764549723	18.678522710697514	22.42571074089422	17.0833905295191	21.006857261459697	18.811350673709267
10812_S91_L001_R1_001	31.667923606019343	33.15776683775008	33.80803044586432	33.80155720819804	33.759708110750324	35.52109912363395	28.457511958381343	23.294521839321252	25.373297021752034	21.919892461855383	32.681026500471354	36.84034635662162	36.945453021891694	36.733576341608185	36.68992842428686	36.380323312733495	36.88629866275619	36.34315421947558	36.391901120770925	37.256749415174056	35.94416396075556	36.45950630215425	36.18565413218813	35.306271429070215	35.576324848992705	36.216260605425795	35.93394225061975	35.05548688942425	35.61676617436542	35.37047868440347	34.68347334241123	35.04382109563213	34.92010334834678	34.84941168255299	34.479819838692784	34.63223630459831	34.88830114382354	34.72353425881958	34.45113396056538	34.3316606495674	34.24517557470715	33.876627956508685	34.05430973640484	33.73826460421104	34.144122350640735	32.74347383256398	33.22815308555504	33.11076850462126	33.44933681702354	32.37910212463345	32.759085042482965	32.81509706582004	33.48396781592224	31.36531936851897	31.73865015325537	31.385814483115144	31.42753831752197	32.55506836323709	31.571770112605982	31.298168226910718	31.72900382177547	31.02501013149988	30.75832809290236	30.937187495632976	31.487169495901917	29.34459580106765	29.33040458109206	28.353170265627103
