Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
10192_S14_L001_R1_001	48.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.25	2.5	4.0	6.0	8.0	10.25	14.75	25.083333333333336	39.333333333333336	50.583333333333336	59.58333333333334	119.5833333333331	260.0833333333341	182.91666666666674	131.16666666666666	178.75000000000003	393.1666666666656	488.7499999999991	568.3333333333322	645.0000000000007	1052.4166666666788	926.2500000000115	1113.1666666666765	1298.0833333333273	1502.333333333304	1370.416666666651	1311.4166666666597	1553.4166666666476	1837.9166666666479	2961.1666666666897	6585.91666666655	16343.750000000406	72024.50000000105	461692.24999995664	234133.9166666758	56691.50000000113	22132.41666666645	17244.333333333754	29306.83333333158	20988.666666665926	18354.91666666929	57816.08333345482	24027.999999985408	3590.0833333337155	1316.6666666666574	680.9166666666686	627.75	577.5833333333313	361.9999999999994	277.5833333333336	241.2500000000007	202.00000000000014	157.5	155.83333333333337	149.91666666666666	112.66666666666661	95.83333333333331	89.74999999999999	76.91666666666669	64.83333333333336	58.416666666666686	57.41666666666669	49.91666666666668	43.66666666666667	33.166666666666664	27.583333333333325	23.83333333333333	21.16666666666666	17.833333333333332	14.91666666666667	11.916666666666666	7.583333333333332	5.666666666666666	4.083333333333333	4.916666666666667	3.1666666666666665	0.9166666666666665	0.5833333333333333	1.4166666666666665	0.5	0.0	0.3333333333333333
10192_S14_L001_R2_001	48.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	1.0	1.8333333333333333	8.0	56.16666666666676	56.416666666666764	29.66666666666665	40.66666666666667	87.49999999999996	192.0833333333339	202.00000000000037	231.58333333333354	289.0000000000001	332.0833333333332	417.4166666666656	510.9999999999973	617.1666666666663	771.2500000000074	895.0833333333454	986.0833333333484	959.2500000000127	974.666666666678	1014.5000000000086	1144.500000000003	1114.0000000000057	978.3333333333408	1325.249999999998	2343.9999999999845	4835.50000000003	17771.833333333878	105166.83333332725	331363.83333332627	270839.16666667303	124636.91666666487	74247.00000000025	48725.666666666955	31957.666666666308	19163.08333333338	9568.499999999987	4306.166666666691	2032.7499999999884	1277.999999999999	912.7500000000032	599.8333333333333	428.416666666666	386.583333333333	326.33333333333326	263.5000000000001	226.25000000000023	172.4166666666667	108.08333333333326	78.16666666666666	74.5	57.25	40.83333333333333	31.416666666666668	24.0	14.75	10.5	9.75	6.5	5.0	3.0	3.75	3.0	4.0	2.75	4.5	2.75	0.5	1.75	1.25	0.75	1.0	1.0	1.25	1.5	0.25	0.25	0.75	1.3333333333333333
10224_S58_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.5	0.75	0.5	2.0	1.75	1.0	1.25	1.6666666666666665	10.833333333333334	5.999999999999999	4.583333333333333	4.416666666666666	5.333333333333333	8.25	91.83333333333313	138.08333333333292	30.999999999999982	35.5	90.66666666666647	45.50000000000004	27.416666666666657	52.50000000000004	230.66666666666686	434.9166666666662	308.1666666666666	822.4166666666717	1778.9166666666495	3527.0000000000214	3528.0833333333944	4718.750000000013	6136.999999999946	6825.499999999961	6926.08333333331	8426.833333333236	6218.999999999888	4041.6666666667265	2022.4999999999836	1110.333333333335	577.0833333333335	599.9166666666665	544.6666666666662	309.16666666666634	233.91666666666754	93.41666666666667	34.666666666666664	19.83333333333333	12.0	11.0	14.75	6.75	5.75	6.083333333333334	3.25	2.0	2.75	4.083333333333333	3.8333333333333335	3.083333333333333	4.083333333333334	1.3333333333333333	1.0833333333333333	1.1666666666666665	1.4166666666666665	0.25	0.9166666666666666	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10224_S58_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999999998	6.833333333333331	4.0	1.5	0.25	0.25	0.75	1.0833333333333333	1.5833333333333333	1.5	3.0833333333333335	9.833333333333334	15.583333333333337	88.33333333333321	110.16666666666633	55.75000000000009	52.08333333333342	51.333333333333414	31.49999999999997	26.16666666666665	29.083333333333325	58.00000000000002	119.08333333333323	264.41666666666674	454.1666666666665	637.1666666666667	1006.1666666666674	1760.5833333333323	2695.0833333333335	3063.4166666666674	4145.083333333336	6186.833333333332	7866.4999999999945	8597.749999999996	7843.666666666662	5450.583333333332	3125.5	1596.9166666666667	863.0000000000001	598.1666666666666	563.5833333333333	505.75	320.58333333333337	193.41666666666669	109.0	59.0	28.25	13.0	9.25	8.75	6.25	4.75	3.0	1.75	1.25	1.25	1.5	1.75	1.25	0.5	0.75	0.0	0.0	0.25	0.5	0.5	0.25	0.25	0.0	0.0	0.5	0.0	0.25	0.5	0.5	0.25	0.0
10354_S75_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75	1.5	2.333333333333333	3.1666666666666665	7.666666666666666	10.916666666666666	11.5	13.333333333333334	13.166666666666668	17.166666666666668	30.08333333333331	39.833333333333336	30.58333333333333	34.66666666666666	262.3333333333356	366.7499999999967	75.0	126.24999999999953	512.5833333333226	254.83333333333567	116.41666666666623	113.33333333333293	131.4999999999998	162.0833333333334	175.66666666666669	308.0833333333334	1894.1666666666633	23722.333333333234	11220.333333333363	2667.0000000000023	1751.7499999999975	1741.8333333333317	1034.2500000000016	959.0833333333361	834.666666666673	952.5833333333568	438.0833333333292	146.58333333333323	73.66666666666669	79.41666666666667	113.8333333333333	51.666666666666686	30.166666666666664	23.583333333333332	10.0	8.75	7.249999999999999	2.75	3.083333333333333	2.6666666666666665	2.25	1.75	3.25	1.3333333333333333	1.3333333333333333	0.8333333333333333	0.3333333333333333	0.75	1.0833333333333333	0.5833333333333333	0.5	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10354_S75_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	12.500000000000005	4.833333333333333	1.0833333333333333	2.583333333333333	3.7500000000000004	7.749999999999998	16.25	21.666666666666664	11.583333333333334	10.916666666666666	24.0	47.000000000000014	237.41666666666836	274.75000000000114	196.83333333333408	257.8333333333354	305.00000000000006	203.33333333333428	161.3333333333335	94.83333333333324	78.49999999999999	104.83333333333312	111.41666666666654	130.49999999999983	337.49999999999955	1596.5833333333233	6989.166666666622	13514.33333333337	10116.750000000004	5794.416666666664	3559.7500000000023	2501.2500000000014	1730.9166666666658	1124.5833333333333	665.0	344.8333333333333	179.83333333333331	109.25000000000001	84.24999999999999	80.91666666666667	81.08333333333334	57.0	34.58333333333333	22.916666666666668	16.166666666666664	10.166666666666666	5.75	4.5	3.5	2.0	1.75	1.5	0.25	0.5	1.0	0.25	0.5	1.0	0.75	0.25	0.5	0.75	0.25	0.75	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.75	0.0	0.6666666666666666
10530_S40_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.5	0.25	0.75	1.25	1.5	0.5	2.0	2.75	3.25	5.0	6.999999999999999	45.916666666666714	56.500000000000114	10.0	16.833333333333336	81.99999999999994	34.74999999999997	17.583333333333332	16.66666666666667	14.083333333333334	26.499999999999996	82.24999999999997	342.24999999999983	4247.000000000017	34824.499999999454	8106.166666666566	1970.9166666666604	883.7500000000015	483.24999999999966	283.75000000000006	184.83333333333331	131.9166666666665	178.7500000000005	87.49999999999994	27.083333333333325	15.25	14.0	9.583333333333332	7.416666666666666	6.833333333333334	7.5	6.499999999999999	6.416666666666667	5.833333333333333	6.583333333333332	4.166666666666666	3.9166666666666665	3.0833333333333335	2.25	2.083333333333333	1.0	1.5	0.5	0.25	0.25	0.5	0.0	0.5	0.5	0.25	0.25	0.25	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10530_S40_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.0	0.25	0.75	0.25	0.25	0.5833333333333333	1.5	1.75	1.3333333333333333	2.333333333333333	3.1666666666666665	39.75	45.58333333333337	38.75000000000001	41.666666666666686	50.16666666666674	24.666666666666654	20.999999999999996	9.333333333333334	9.0	13.166666666666668	17.833333333333332	32.75000000000001	97.99999999999989	739.5833333333346	7102.833333333322	25665.58333333332	14556.416666666679	4524.0	1717.666666666666	805.6666666666669	433.16666666666663	243.3333333333334	130.74999999999997	74.33333333333334	40.333333333333336	26.33333333333333	15.75	9.333333333333332	8.583333333333334	7.583333333333333	4.5	3.4166666666666665	2.0	2.5	1.0	0.75	2.25	0.5	0.75	1.0	0.25	1.0	0.25	0.5	0.25	0.25	0.0	0.25	0.75	1.0	0.5	0.5	0.5	0.0	0.0	0.25	0.5	0.25	0.0	0.0	0.0	0.0	0.25	1.0
10812_S91_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	1.0	1.25	0.25	1.25	1.5	2.6666666666666665	4.5	3.583333333333333	0.0	0.5	7.33333333333333	7.499999999999998	9.416666666666664	17.333333333333336	71.83333333333339	31.583333333333297	8.916666666666666	15.08333333333334	17.75	18.833333333333336	51.25	207.50000000000006	2645.666666666666	24647.08333333319	7209.333333333292	1624.1666666666647	778.9166666666672	523.4999999999997	500.8333333333325	546.9999999999989	778.000000000013	4833.416666666736	2028.7499999998256	205.4166666666679	54.3333333333334	23.083333333333332	10.333333333333336	9.0	4.999999999999999	7.75	6.0	5.833333333333333	6.999999999999999	2.3333333333333335	2.083333333333333	3.1666666666666665	2.583333333333333	0.8333333333333333	1.9999999999999998	2.333333333333333	3.0	3.0	1.25	0.5833333333333333	1.1666666666666665	1.3333333333333333	0.3333333333333333	0.5	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
