Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	297	300
10192_S14_L001_R1_001	0.0021003352072294164	0.001504717760403164	0.019247848018490474	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.0016363805644384409	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.0003009472502794577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8809372961338275e-05	0.0	0.0	0.00023198263014382296	0.004225854757497381	5.015864867083029e-05	6.896841002296585e-05	0.00017555642609250018	0.00010031856788222048	0.0005705647882900543	0.0020377476129824464	0.003981479286965339	0.02624055598627967	0.005975488833234703	0.00023826889372003453	0.0012289914570044864	0.002564657910376932	0.002539686839681422	0.0008716978642524356	0.001285647234955356	0.0017435513217781038	0.004014271991389387	0.0014803170211806394	0.0023961744510345513	6.900363580157039e-05	0.0023901651666864174	0.0009410653436877289	0.001518392978047363	0.0012109971846511567	0.0016629892639923288	0.0021152003380303544	0.0022542769095985978	0.00021981744726249714	0.0010112339931394368	0.00043346955375817166	0.0005466657442467672	0.00021999596087415835	0.0007480734907397302	0.00017605365914326505	0.0	0.0	0.0	0.0	0.002021501343227816	0.00019533311384612476	0.0
10192_S14_L001_R2_001	0.3468374437729293	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.001504717760403164	0.0016301109071034277	0.0020689869205543507	0.0016489198791084672	0.0018119309698188101	0.0018683808454849665	0.0033229706806146165	0.0009780826720616703	0.0016552175560900877	0.007022139929430002	0.0	0.00011285601841709904	0.0019122842128335964	0.003987587067803714	0.0009404694146179795	0.0005580121675493604	0.0	0.0	3.1349155419268934e-05	2.507941553676062e-05	0.0	0.0007900080781460943	0.0002696070301976803	0.0004263583510590773	0.0021004617630059653	0.0008213865996482082	0.0001818347236479005	0.0019813851374419775	0.0010220631454438494	0.001774549338146396	0.0005580943273474059	0.0004515153419269245	0.001034756985440593	0.0006647777362674951	0.00023205836079618594	0.00047040119639958687	0.0005707675562925775	0.001737469162274539	0.004861361497364577	0.012401613552172152	0.00865107202716951	0.006355148536069891	0.008495146316347077	0.004881851047320196	0.0026989464003681113	0.003207732908715705	0.004099307706654546	0.0024235020936295548	0.0035729024048835613	0.012937387315984506	0.002933010111850686	0.0003266208149666702	0.0033542764134820305	0.011099737771050791	0.021283416392891864	0.007006410331332202	1.2572651064174332e-05	0.0024901591551267283	0.0003959708443621366
10224_S58_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0005700539271015038	0.0	0.0	0.0	0.0	0.001938183352145113	0.017557660954726318	0.0	0.0	0.0	0.0035343343480293238	0.0	0.0	0.0	0.0	0.0	0.0	0.0075247118377398505	0.0031923019917684215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022807747791924916	0.00011403873895962458	0.0	0.0002280811193309012	0.00022808137943618285	0.0	0.00011405473714945276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011424393364712334	0.0	0.020413452694690436	0.0019636062900084783	0.0
10224_S58_L001_R2_001	0.3682548369075715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000456043141681203	0.0	0.0035343343480293238	0.003648345133449624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006615174754668261	0.03433176806324345	0.0	0.0	0.0	0.00034234655742007634	0.0	0.0	0.0	0.00022829721100712174	0.0	0.0	0.0	0.0	0.0001142044007523786	0.0	0.0	0.00011454412583359488	0.0
10354_S75_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009224666758913334	0.01568193349015267	0.0	0.0	0.0	0.004348771472059143	0.0	0.0	0.0	0.0	0.0	0.0	0.008302254786974685	0.0040852364824796065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013178790055285025	0.0	0.0	0.0	0.0002636470293570967	0.0001318259475649111	0.0	0.00013185323679918356	0.0	0.0007914011625683078	0.00013190767517998802	0.00013191741969527076	0.0006596541037741451	0.0009236144463855008	0.0003959099859056045	0.0003960103279493529	0.00026410136210277505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013248841057628483	0.00013250192790305098	0.00026506812913589114	0.0	0.01901943354461541	0.002836695492896104	0.0
10354_S75_L001_R2_001	0.33077019378389244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005271238147950477	0.0	0.0038216476572640956	0.0018449333517826668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005279301442833085	0.029704931018549083	0.0	0.0	0.0	0.000396726739911239	0.0	0.00013226865880902654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000134258824161218	0.0
10530_S40_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001749822101419689	0.017381566207435577	0.0	0.0	0.0	0.003266334589316753	0.0	0.0	0.0	0.0	0.0	0.0	0.007115984718131178	0.0037329755898393067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011665603152512595	0.0	0.0	0.0	0.00034997217721191164	0.00011665766458354964	0.0	0.00011665820894651804	0.0	0.0008166074626256263	0.0	0.00023331859537539213	0.001049949602419084	0.0017499343774608454	0.0009332983346457841	0.000933303778713674	0.00034999749168464293	0.0	0.0001166742699399244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011669156086631816	0.00011669224171630948	0.00023338584514849173	0.0	0.017549360501303332	0.002691396308106369	0.0
10530_S40_L001_R2_001	0.3155512522893506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005832740338065631	0.0	0.003966263429884628	0.0029163701690328152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011665752849360134	0.0	0.0	0.0	0.0	0.0	0.005949804648080721	0.02426649275680191	0.0	0.0	0.0	0.0005833897276736751	0.0	0.0002333616089816216	0.0	0.00023337277333202643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007017831139286404	0.0
10812_S91_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012569393526762334	0.017038511225166718	0.0	0.0	0.0	0.0019552389930519187	0.0	0.0	0.0	0.0	0.0	0.0	0.0047484375545546595	0.0022345588492021927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002793393624079053	0.0	0.0	0.0005586935510003408	0.00041902601592857565	0.00041903713646782427	0.0004190453309270819	0.00013968860615915004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013974482594781928	0.0	0.01651627062609263	0.001960616810048441	0.0
